claim_id,embedding_source,distance_metric,statistic,value,ci_low,ci_high,permutation_p_value,bh_fdr_q_value,decision,interpretation_guardrail,source_path,source_selector
C6,last_alignn_pool,oxide_knn5_mean_distance,spearman_correlation,0.3459563148988523,0.2253824022841729,0.4630498350417661,9.99900009999e-05,0.0001499850014998,INCLUDE_C6_IN_MAIN_PAPER,Correlational and protocol-specific; it does not establish causation or prove domain shift.,paper/supplementary/data/distance_error_primary_statistics.csv,embedding_source=last_alignn_pool;distance_metric=oxide_knn5_mean_distance;statistic=spearman_correlation
